,angle,lObjDetected,p1Detected,fObjDetected,p5Detected,rObjDetected,vlm_feedback,prev_action,action
7916,-2.280941353,0,0,0,0,0,none,2,0
7917,-1.211831036,1,1,1,1,0,left,2,0
7918,2.890484063,0,1,1,1,1,both,0,2
7919,0.287028008,0,0,0,1,0,none,2,0
7920,2.886885111,1,1,1,1,1,both,1,0
7921,-0.779743617,1,1,0,0,0,none,0,0
7922,-2.8249201,0,1,1,0,1,both,0,1
7923,-2.514916081,0,1,1,1,0,left,0,1
7924,-0.461742429,0,1,1,0,1,right,2,2
7925,-1.577609915,0,0,1,1,1,left,0,1
7926,1.022358231,0,0,1,1,0,right,0,2
7927,-1.813750873,0,0,0,1,1,none,2,0
7928,-0.483558778,1,1,1,0,1,left,2,0
7929,-2.483587549,1,1,1,0,0,left,1,1
7930,1.407027986,1,0,0,0,0,none,0,2
7931,0.904353803,0,1,0,1,0,none,2,0
7932,0.918846083,0,1,1,0,0,both,2,2
7933,-2.708832685,1,1,0,1,0,none,1,0
7934,-1.140504631,1,1,0,0,0,none,2,0
7935,-2.078667233,0,0,1,0,1,left,1,1
7936,-1.128128274,0,0,1,0,0,left,0,1
7937,1.141958793,0,0,0,0,0,none,2,2
7938,-1.936448337,0,0,1,0,0,both,2,0
7939,0.019043153,0,0,0,0,0,none,2,0
7940,1.037516395,1,0,1,1,1,left,1,1
7941,0.227697821,1,0,0,0,0,none,0,0
7942,2.235148451,0,0,0,0,1,none,0,0
7943,2.590214464,0,1,1,0,1,both,0,2
7944,1.884392557,1,1,0,1,0,none,2,0
7945,-2.728215887,1,1,1,1,0,left,0,1
7946,2.363830946,1,1,0,0,0,none,1,0
7947,1.185368572,1,1,1,1,0,both,2,2
7948,-1.374341839,1,1,0,0,1,none,2,0
7949,-2.36893114,1,1,0,1,1,none,0,0
7950,-1.54732849,1,1,0,0,1,none,0,0
7951,-2.963309387,1,0,0,0,1,none,0,0
7952,-0.927642044,1,0,1,1,1,both,1,1
7953,2.217655645,1,0,1,0,1,right,1,0
7954,1.382808005,1,1,0,0,1,none,2,0
7955,-0.617813696,0,1,1,0,0,right,0,2
7956,0.808905126,0,0,0,0,0,none,0,2
7957,1.777987691,0,0,0,0,0,none,1,0
7958,2.140632673,1,0,1,1,1,right,2,2
7959,2.730375493,1,1,1,1,0,both,0,2
7960,-1.763029172,0,1,0,0,1,none,2,0
7961,-2.456413245,0,0,0,1,1,none,2,0
7962,2.020110381,1,1,1,1,1,both,0,2
7963,2.633714127,0,1,1,0,1,both,2,2
7964,-0.025871513,0,0,0,0,1,none,1,0
7965,2.604779903,1,1,1,0,0,both,0,2
7966,-2.901876459,1,1,1,0,1,left,0,1
7967,0.258322916,0,1,1,1,1,right,1,0
7968,-2.12788135,0,1,0,0,0,none,1,0
7969,1.296136937,1,1,1,1,0,both,1,0
7970,0.181743551,1,0,0,0,0,none,2,0
7971,0.778651066,0,1,1,1,0,right,1,0
7972,2.010319271,1,0,1,1,0,left,2,0
7973,2.959446364,1,0,0,0,1,none,2,0
7974,1.860239993,1,1,1,1,1,right,0,2
7975,-1.78949753,0,1,1,0,1,right,0,2
7976,-1.834373792,1,0,0,1,1,none,1,0
7977,-2.027037636,1,0,0,0,0,none,2,0
7978,-1.399861928,1,0,0,0,1,none,2,0
7979,1.34886064,0,0,0,0,0,none,0,2
7980,1.994704288,1,0,1,0,0,left,0,1
7981,3.068124705,0,1,0,1,0,none,0,0
7982,1.571743474,1,1,0,0,1,none,1,0
7983,-2.191613332,0,1,1,0,0,left,2,0
7984,0.540608992,0,1,0,1,0,none,1,0
7985,-2.568992401,0,1,0,0,1,none,2,0
7986,-2.729882382,0,0,0,1,1,none,2,0
7987,2.798840112,1,1,0,1,0,none,1,0
7988,0.585455507,0,1,1,0,0,both,2,2
7989,-3.140440056,1,0,1,0,0,right,2,2
7990,1.283564863,0,0,0,1,0,none,2,0
7991,1.799867123,0,0,0,0,1,none,0,0
7992,-2.170750074,0,0,0,1,1,none,2,0
7993,0.873716573,0,1,0,0,1,none,0,0
7994,0.689879376,0,0,0,1,0,none,2,0
7995,1.43869579,0,0,0,1,1,none,0,0
7996,0.522467364,0,0,1,1,0,left,2,0
7997,-0.252051974,0,0,0,0,0,none,2,0
7998,-1.612429397,0,0,0,1,1,none,1,1
7999,-0.227958555,1,0,1,0,1,right,2,2
8000,-2.899490951,1,0,1,1,1,left,1,1
8001,-2.324290743,1,1,0,1,1,none,1,0
8002,-2.408686159,1,1,1,0,0,left,2,0
8003,-0.409125879,1,1,0,0,0,none,2,0
8004,-2.841566069,0,0,0,1,0,none,1,1
8005,-0.210355695,0,1,0,0,0,none,1,0
8006,-1.625679307,0,0,0,1,0,none,1,1
8007,-2.176471911,0,0,1,1,0,left,2,0
8008,-2.33321576,1,0,0,1,0,none,0,0
8009,-1.517721186,1,1,0,1,1,none,1,0
8010,-0.028118989,0,1,1,1,1,left,1,1
8011,-1.656841494,1,0,0,0,1,none,0,0
8012,-1.81992865,0,1,1,0,0,both,1,1
8013,-1.004000395,1,1,0,0,0,none,0,0
8014,0.486959016,1,0,1,1,0,left,0,1
8015,-1.3660477,1,0,1,1,1,left,0,1
8016,-1.038947909,0,1,1,0,0,both,0,1
8017,-1.831603561,1,0,1,0,0,right,0,2
8018,1.092582976,0,1,0,1,0,none,1,0
8019,-1.31516533,0,0,1,1,0,left,1,1
8020,-1.94589137,1,0,1,0,0,both,0,1
8021,1.21251306,1,1,1,1,1,right,1,0
8022,1.114168411,1,0,1,0,1,left,1,1
8023,1.577685873,0,1,1,0,1,left,2,0
8024,1.296314875,1,1,1,1,1,right,2,2
8025,-3.11423995,1,0,1,0,1,left,1,1
8026,1.807569959,1,1,1,0,0,left,1,1
8027,3.041804961,1,0,0,1,1,none,0,0
8028,-1.046793989,0,1,0,1,1,none,2,0
8029,-2.912121815,0,0,1,0,0,left,2,0
8030,-2.458526582,1,0,0,0,1,none,2,0
8031,0.939301932,1,1,0,1,0,none,2,0
8032,-3.128318342,0,0,0,1,0,none,0,1
8033,-1.598567175,0,0,1,1,1,left,2,0
8034,-1.671455747,1,0,0,0,1,none,1,0
8035,-0.768768346,0,1,1,1,0,both,2,0
8036,0.165230281,1,1,1,1,1,right,1,0
8037,-1.642410367,1,1,1,0,1,both,2,0
8038,0.20573992,1,1,0,1,1,none,0,0
8039,3.126885523,1,1,1,0,1,left,0,1
8040,0.470512474,1,0,0,1,0,none,0,0
8041,-2.301945197,1,1,0,1,1,none,1,0
8042,-2.053174363,1,1,1,0,1,left,2,0
8043,-1.026784509,0,1,1,0,1,right,2,2
8044,-1.254776489,1,1,1,1,1,left,1,1
8045,-2.405073064,1,1,1,0,0,both,2,0
8046,0.000684705,0,0,1,1,1,right,1,0
8047,2.418596347,0,1,0,1,1,none,0,0
8048,-1.426851346,0,1,0,0,0,none,2,0
8049,0.319309986,0,0,1,0,0,left,2,0
8050,0.517577406,1,0,0,0,0,none,0,2
8051,-3.042196435,0,1,1,0,0,both,1,1
8052,2.570344887,1,1,1,1,1,left,1,1
8053,0.319210167,1,0,0,0,0,none,2,0
8054,-2.564082036,1,0,1,0,1,right,0,2
8055,1.199356954,1,1,0,0,1,none,1,0
8056,-2.575010368,1,1,0,1,0,none,2,0
8057,-0.29231396,1,0,1,0,1,right,0,2
8058,2.694520055,1,1,1,0,0,left,2,0
8059,0.637842435,0,0,1,0,0,both,1,0
8060,-1.320840036,1,0,1,1,0,both,2,0
8061,1.272265087,1,1,0,0,0,none,1,0
8062,-0.289808307,1,0,1,0,1,both,2,0
8063,-1.028200848,0,1,0,0,1,none,1,0
8064,-2.265052431,0,1,0,1,1,none,1,0
8065,-0.826172681,0,1,0,0,1,none,0,0
8066,-0.730123038,0,0,0,0,1,none,1,1
8067,-0.073482905,0,1,1,1,1,left,2,0
8068,0.177787174,0,0,0,0,0,none,1,0
8069,2.881894498,0,0,1,1,1,right,2,2
8070,-0.067577551,0,0,0,0,0,none,2,0
8071,0.894660022,0,1,0,0,0,none,1,0
8072,2.059206522,1,0,1,1,1,both,2,2
8073,-1.046816135,0,0,1,0,1,both,1,1
8074,1.165952233,1,0,1,0,1,left,2,0
8075,-1.921990626,0,1,1,1,0,both,0,1
8076,0.821009524,1,1,1,1,1,left,0,1
8077,-2.57821144,0,0,0,1,0,none,2,0
8078,-1.849015547,0,0,1,1,0,both,2,0
8079,-2.209646648,1,0,0,1,1,none,2,0
8080,1.056101314,1,0,0,1,1,none,0,0
8081,-2.821324024,0,1,0,1,1,none,2,0
8082,-0.065655384,1,0,0,1,0,none,1,0
8083,-0.536208294,1,0,0,1,1,none,0,0
8084,-2.222156999,0,0,1,1,1,left,0,1
8085,-0.989476671,1,0,1,1,1,right,1,0
8086,-1.075565722,0,0,0,0,1,none,0,1
8087,-2.698911754,0,0,1,0,0,left,1,1
8088,-0.47601075,1,1,0,1,1,none,1,0
8089,-1.792045105,1,1,1,1,1,right,0,2
8090,-1.492373989,0,1,1,0,1,left,0,1
8091,-1.618282407,0,1,0,0,0,none,0,0
8092,0.076664092,1,0,0,1,0,none,0,0
8093,-2.215749638,1,1,1,1,1,right,0,2
8094,0.799388472,1,0,0,0,0,none,1,0
8095,1.596724301,1,1,1,0,0,right,1,0
8096,-2.4675475,1,1,0,0,1,none,2,0
8097,2.630126085,1,0,0,1,1,none,0,0
8098,2.529104316,0,0,1,0,1,right,1,0
8099,-2.275058824,0,0,1,1,0,right,2,2
8100,1.958949537,0,0,1,0,0,right,1,0
8101,1.751466823,0,0,1,0,0,right,0,2
8102,2.654752494,0,0,1,1,1,both,0,2
8103,-1.230153047,0,0,0,0,1,none,2,0
8104,-1.817219413,1,1,0,1,0,none,0,0
8105,-1.513361868,1,1,1,1,1,both,1,1
8106,-2.428558534,0,1,1,1,0,left,1,1
8107,-2.23384245,0,0,0,0,1,none,2,0
8108,-1.770351559,0,0,0,0,1,none,1,1
8109,-1.463968079,0,1,0,0,0,none,1,0
8110,2.752557131,1,1,1,1,0,both,2,2
8111,2.403443771,0,0,1,0,1,both,1,0
8112,0.38922892,1,0,1,0,0,right,0,2
8113,1.161310899,0,0,0,0,0,none,0,2
8114,-0.462828984,0,1,1,0,0,left,1,1
8115,2.901474581,0,1,1,1,1,both,2,2
8116,-0.385477216,1,0,0,0,1,none,2,0
8117,2.165047423,0,1,1,0,1,left,1,1
8118,1.441252735,1,0,0,1,0,none,0,0
8119,2.714464934,1,1,0,1,0,none,2,0
8120,-2.737574448,0,1,0,0,1,none,1,0
8121,-0.91967606,0,0,1,1,0,right,0,2
8122,2.384585586,0,0,0,1,1,none,0,0
8123,0.812072088,1,0,1,0,0,both,2,2
8124,1.882011584,1,0,0,1,0,none,0,0
8125,-2.563855769,0,1,1,1,1,right,2,2
8126,0.985593228,1,1,0,1,0,none,1,0
8127,-0.920158718,0,1,0,0,0,none,2,0
8128,-1.508905953,1,0,1,0,1,left,0,1
8129,-1.118136863,0,0,1,1,1,left,1,1
8130,-1.226150278,1,0,1,1,1,left,1,1
8131,3.025365191,1,0,0,0,1,none,2,0
8132,-0.3970879,1,0,1,0,1,left,2,0
8133,-2.365767325,0,1,1,0,1,left,0,1
8134,1.032584231,0,0,1,0,0,left,2,0
8135,-0.630682512,0,0,1,1,0,right,2,2
8136,-2.575804268,0,0,0,1,1,none,2,0
8137,-1.763568128,1,1,0,0,1,none,2,0
8138,2.255396655,1,1,0,0,0,none,0,2
8139,-1.769957801,1,1,1,1,0,right,2,2
8140,-0.545466374,1,1,0,0,1,none,0,0
8141,1.586667136,0,1,1,1,1,right,1,0
8142,0.673489054,0,1,1,1,1,both,2,2
8143,0.896742888,0,1,0,0,0,none,1,0
8144,2.120012353,0,1,1,1,0,right,1,0
8145,-0.103309292,1,0,1,0,0,both,0,1
8146,-1.873335592,0,0,0,1,0,none,2,0
8147,0.366202525,0,1,0,1,0,none,2,0
8148,-1.497583809,0,1,0,1,1,none,2,0
8149,-0.060809594,1,1,0,0,1,none,1,0
8150,-0.54763037,1,1,0,0,1,none,0,0
8151,0.670929765,0,1,1,1,1,left,2,0
8152,-2.066728223,0,1,1,1,1,right,2,2
8153,0.042871894,1,1,0,1,1,none,1,0
8154,-0.554537994,0,1,0,0,1,none,1,0
8155,-2.67356931,1,1,1,1,0,left,1,1
8156,-1.467510562,0,0,0,1,1,none,2,0
8157,3.093055168,0,0,1,0,1,left,1,1
8158,-2.983896877,0,1,1,0,1,right,1,0
8159,1.080443223,0,1,1,1,0,left,0,1
8160,0.636108049,1,0,0,0,0,none,2,2
8161,2.795147229,1,1,1,0,0,left,2,0
8162,-1.69741196,0,1,0,0,0,none,0,0
8163,0.355990614,1,0,0,1,0,none,0,0
8164,1.439890525,1,1,1,1,1,both,2,2
8165,0.264093875,1,0,0,0,0,none,0,0
8166,0.454405484,1,1,0,0,0,none,2,2
8167,-2.175400513,1,1,1,0,1,left,1,1
8168,-3.141115343,1,0,1,0,0,left,0,1
8169,-0.301478375,0,1,0,0,0,none,0,0
8170,1.615162969,1,0,1,1,1,both,2,2
8171,-1.630938582,1,1,1,1,0,both,1,1
8172,-1.034656065,0,0,0,0,1,none,0,1
8173,2.391868898,1,1,0,1,0,none,0,0
8174,-2.496913877,1,1,1,0,1,both,0,1
8175,-2.80163562,1,0,0,0,0,none,1,0
8176,-1.135777129,1,1,0,0,0,none,0,0
8177,-0.843466828,0,1,0,0,1,none,0,0
8178,0.59304085,1,1,1,0,1,left,1,1
8179,-2.262243631,1,1,1,0,1,right,0,2
8180,0.203152892,1,1,1,0,1,both,0,2
8181,-1.139083119,1,0,1,1,0,left,2,0
8182,-2.091679797,1,1,1,0,0,right,0,2
8183,1.91449871,1,0,0,1,0,none,2,0
8184,-3.107345514,1,0,1,1,0,both,0,1
8185,0.925202061,1,0,0,1,1,none,1,0
8186,-0.113523697,0,0,0,1,1,none,2,0
8187,0.312180092,0,0,1,1,1,left,0,1
8188,0.529118927,0,1,1,0,1,left,0,1
8189,-1.998352632,0,0,1,1,0,right,1,0
8190,-0.508701346,0,0,0,1,1,none,1,1
8191,-1.071740896,0,0,1,0,1,left,1,1
8192,-2.576763087,1,1,1,0,0,both,1,1
8193,1.525366073,0,1,1,0,0,right,2,2
8194,0.039680622,1,1,0,1,1,none,0,0
8195,2.702665875,1,1,1,1,0,right,1,0
8196,2.122464104,1,1,0,0,1,none,1,0
8197,-2.08671962,0,1,1,1,0,both,1,1
8198,2.450157057,0,0,0,0,0,none,2,2
8199,2.760063646,0,1,0,1,0,none,1,0
8200,-1.112950767,0,1,1,1,1,right,0,2
8201,0.892959473,1,0,0,1,0,none,0,0
8202,-2.003642853,1,1,1,0,0,left,1,1
8203,-2.235293185,1,0,1,1,0,left,0,1
8204,0.513400291,1,0,1,0,1,both,0,2
8205,1.684982539,1,0,0,1,0,none,2,0
8206,2.680492772,1,0,0,0,0,none,1,0
8207,1.07867354,0,0,0,0,1,none,2,0
8208,2.19869082,1,0,1,0,1,both,1,0
8209,-2.849337433,1,0,0,1,1,none,1,0
8210,-2.898070755,1,0,1,1,1,both,2,0
8211,-0.674812868,0,1,1,0,1,right,2,2
8212,-1.89258854,1,0,0,0,0,none,1,0
8213,-3.015951495,1,1,1,0,1,left,2,0
8214,0.016479915,1,1,0,0,1,none,1,0
8215,-1.335076713,0,1,1,0,0,left,2,0
8216,-0.08933466,1,0,1,0,1,right,0,2
8217,1.090623589,0,1,0,0,1,none,2,0
8218,-2.540187505,0,1,1,0,1,both,0,1
8219,-1.513860382,0,0,0,0,1,none,2,0
8220,3.055377926,1,1,1,1,1,left,0,1
8221,-1.315105401,1,0,1,1,0,left,2,0
8222,2.092896329,0,0,1,1,1,right,0,2
8223,3.01391768,0,0,0,0,1,none,2,0
8224,3.037264622,1,1,0,0,0,none,1,0
8225,-1.051215794,0,1,1,1,0,right,2,2
8226,-2.375413622,1,1,0,1,0,none,0,0
8227,2.940611596,1,0,0,1,1,none,1,0
8228,2.674988859,0,1,1,1,1,both,1,0
8229,0.340427082,1,0,1,1,0,both,1,0
8230,1.302420077,0,0,0,1,1,none,1,0
8231,1.446823463,1,0,0,0,1,none,2,0
8232,0.091145049,0,0,1,1,0,left,1,1
8233,-1.413970341,0,1,0,1,0,none,0,0
8234,-0.486908769,1,0,0,0,1,none,1,0
8235,-3.136799229,0,1,0,1,1,none,1,0
8236,-1.42293031,1,0,1,0,1,left,2,0
8237,1.047644111,1,1,1,1,1,both,1,0
8238,2.57735046,1,1,0,0,1,none,1,0
8239,-1.609476249,0,0,1,1,1,left,1,1
8240,-1.533355889,1,0,0,0,1,none,2,0
8241,-2.157052023,1,0,0,0,1,none,0,0
8242,3.017700337,0,0,1,0,0,right,2,2
8243,-0.597327603,1,0,0,1,1,none,1,0
8244,0.407861472,0,1,1,0,1,right,1,0
8245,2.844138399,0,0,0,0,1,none,2,0
8246,-1.767435057,1,1,1,1,0,both,1,1
8247,-1.963473014,1,0,1,0,0,left,0,1
8248,2.57151565,0,0,0,0,1,none,1,0
8249,0.28604788,1,0,1,0,1,right,1,0
8250,-1.662141859,1,0,1,0,0,left,0,1
8251,2.822349864,0,1,0,0,0,none,2,2
8252,-0.913922488,0,0,1,1,1,left,0,1
8253,2.110801934,1,0,1,0,1,left,2,0
8254,2.357437977,0,0,0,0,0,none,1,0
8255,-1.706429098,1,0,0,0,1,none,2,0
8256,-3.116182068,1,0,0,0,1,none,2,0
8257,0.357256763,1,0,0,0,1,none,2,0
8258,0.463836159,1,0,0,1,0,none,1,0
8259,2.702082831,0,0,0,1,0,none,1,0
8260,-1.192965424,1,1,1,1,0,both,0,1
8261,-1.769922403,0,0,1,0,1,left,1,1
8262,-3.104937142,1,1,1,1,0,right,2,2
8263,-2.134501255,0,0,1,1,1,both,2,0
8264,-0.195874985,1,1,1,0,0,both,0,1
8265,0.714586347,1,1,1,1,0,left,0,1
8266,-1.656843518,1,0,1,0,1,both,0,1
8267,-2.994636648,1,0,0,0,1,none,1,0
8268,0.200676672,1,0,0,0,0,none,0,0
8269,-2.019669561,1,1,0,0,1,none,2,0
8270,0.145637463,1,0,0,1,1,none,2,0
8271,2.723166838,0,1,0,0,0,none,0,2
8272,-0.061795317,1,1,0,1,0,none,1,0
8273,0.504287281,0,1,1,0,1,right,1,0
8274,-1.864998735,1,1,1,0,0,both,0,1
8275,-0.758914478,0,1,1,1,1,both,2,0
8276,0.234216129,1,1,0,1,1,none,0,0
8277,-1.186415513,1,0,1,1,1,left,0,1
8278,1.257503783,0,0,1,0,0,both,1,0
8279,0.7461595,1,0,1,0,1,right,2,2
8280,-2.882109653,1,0,0,1,1,none,0,0
8281,-2.860191474,0,1,0,1,0,none,2,0
8282,-1.530639804,1,1,0,0,0,none,2,0
8283,1.747018231,0,1,1,0,1,both,0,2
8284,-2.742516873,1,1,0,0,1,none,2,0
8285,-2.524707418,0,0,0,0,1,none,2,0
8286,1.117826542,0,0,0,0,0,none,2,2
8287,-1.544559128,0,1,0,0,0,none,0,0
8288,-1.618961009,1,0,0,0,0,none,0,0
8289,-1.486361918,1,0,0,0,0,none,1,0
8290,-0.61392274,0,1,0,0,0,none,1,0
8291,2.374281244,0,1,1,1,0,left,1,1
8292,-2.931138671,1,1,0,1,0,none,1,0
8293,1.928416672,1,1,0,1,1,none,0,0
8294,-2.07120325,1,1,1,1,1,left,2,0
8295,1.542310566,0,0,1,0,0,right,0,2
8296,-2.829007381,1,0,0,1,1,none,2,0
8297,2.91799733,1,1,1,0,1,right,2,2
8298,-1.914831308,1,1,1,0,0,both,0,1
8299,2.80224927,1,0,0,1,0,none,2,0
8300,-0.017765252,0,1,1,1,1,right,2,2
8301,0.173695526,0,0,1,0,1,both,1,0
8302,0.117262641,1,1,0,1,0,none,1,0
8303,1.098044408,0,0,0,1,1,none,0,0
8304,2.049963188,1,0,1,1,1,right,1,0
8305,1.29307663,0,1,1,1,0,left,2,0
8306,-2.976629497,1,1,0,1,1,none,1,0
8307,-2.93849598,0,0,0,1,0,none,2,0
8308,-0.030943018,1,0,1,1,0,right,2,2
8309,3.071191169,0,0,1,1,1,right,2,2
8310,-2.371972235,0,1,0,0,0,none,2,0
8311,3.105987525,0,0,0,0,1,none,2,0
8312,1.512316704,0,1,1,1,1,right,2,2
8313,2.580817705,0,0,1,1,0,left,2,0
8314,-1.587206683,1,1,0,0,0,none,0,0
8315,-1.827937815,1,0,1,0,1,both,1,1
8316,2.846224223,1,0,1,0,0,both,0,2
8317,-0.994293448,1,1,1,1,0,both,2,0
8318,-0.779215312,1,0,0,0,1,none,1,0
8319,1.07730423,0,1,1,0,0,left,2,0
8320,-0.678960932,1,0,0,0,0,none,2,0
8321,-2.526553298,1,1,0,0,1,none,2,0
8322,-0.867898401,1,0,0,1,1,none,1,0
8323,-2.635173883,0,0,0,1,1,none,0,1
8324,-2.733237316,0,1,0,1,1,none,0,0
8325,1.879739872,0,1,0,0,1,none,1,0
8326,-3.027833848,0,1,1,0,0,right,1,0
8327,-1.962425224,0,1,0,1,0,none,1,0
8328,1.396334688,1,0,1,0,1,left,0,1
8329,1.274691136,0,1,0,0,1,none,2,0
8330,-3.079540312,1,1,1,0,1,both,0,1
8331,2.017262108,0,1,1,1,0,both,0,2
8332,-2.635974231,0,1,0,1,1,none,1,0
8333,1.629031816,0,1,1,1,0,left,1,1
8334,-2.092826447,0,0,0,1,0,none,0,1
8335,-1.261168848,0,0,0,0,1,none,1,1
8336,3.001987467,1,1,1,0,1,left,0,1
8337,2.394643362,0,0,1,1,1,left,1,1
8338,-2.218318517,1,0,1,0,0,both,0,1
8339,1.336847182,0,1,1,1,0,right,1,0
8340,1.645727171,0,1,0,1,1,none,1,0
8341,-0.403236061,0,1,1,0,0,right,0,2
8342,1.101838232,1,0,0,0,1,none,0,0
8343,0.17154036,1,1,0,0,0,none,0,0
8344,2.501370427,0,1,1,1,1,left,0,1
8345,1.549318039,1,0,1,0,0,right,0,2
8346,0.066799458,1,0,1,1,1,both,2,2
8347,1.384939357,0,0,0,1,1,none,2,0
8348,-2.174613359,0,1,0,1,1,none,2,0
8349,1.629845384,0,1,1,0,1,left,2,0
8350,0.988132631,1,1,0,1,1,none,2,0
8351,-2.807614184,1,1,1,1,0,both,2,0
8352,-1.24572403,1,0,0,1,1,none,2,0
8353,-1.156826709,0,0,0,1,1,none,0,1
8354,2.981230339,1,1,1,1,0,right,1,0
8355,1.980273633,0,0,0,1,0,none,2,0
8356,2.556840094,1,1,1,0,0,left,1,1
8357,-2.168992963,1,0,0,1,0,none,2,0
8358,-1.100541198,0,1,0,1,0,none,1,0
8359,0.061961021,0,0,0,0,0,none,1,0
8360,-1.457233302,0,1,0,0,1,none,0,0
8361,1.524782793,1,1,0,1,1,none,0,0
8362,-1.563309838,0,0,0,1,1,none,1,1
8363,0.871269498,0,1,1,0,1,both,1,0
8364,-1.879443899,0,1,1,0,0,both,1,1
8365,-1.670338238,1,0,0,0,0,none,1,0
8366,0.364379446,0,0,1,0,0,left,1,1
8367,-3.080961968,1,1,1,0,1,right,0,2
8368,2.454449904,0,0,0,0,0,none,1,0
8369,-2.614251567,0,0,1,1,0,right,0,2
8370,2.784830975,1,1,0,1,0,none,2,0
8371,2.277836345,1,1,0,0,1,none,1,0
8372,2.634190696,1,0,1,1,1,both,0,2
8373,-1.677360074,1,1,0,1,0,none,0,0
8374,-0.151271359,0,1,1,0,1,both,2,0
8375,-2.03729072,0,1,0,1,0,none,1,0
8376,-2.68246969,1,0,1,1,0,left,1,1
8377,-0.753152318,0,1,0,1,0,none,2,0
8378,-0.34437592,0,1,0,1,1,none,2,0
8379,-1.103864503,0,1,0,1,1,none,0,0
8380,2.976688113,0,0,0,0,1,none,2,0
8381,1.296044612,0,0,1,0,1,left,2,0
8382,0.701453879,0,1,1,1,1,left,1,1
8383,3.08924425,0,0,1,0,0,right,1,0
8384,-0.459426988,1,1,1,1,0,left,1,1
8385,-1.061614138,1,0,1,0,1,left,2,0
8386,0.154787692,0,0,0,0,1,none,0,0
8387,3.119730787,0,1,1,1,0,both,1,0
8388,-0.602763258,0,1,1,1,1,both,1,1
8389,-1.010412917,0,1,0,0,0,none,0,0
8390,2.002398664,0,1,1,0,0,left,2,0
8391,2.658377844,1,0,0,1,1,none,2,0
8392,1.38780984,1,1,1,1,1,right,2,2
8393,1.297660673,1,0,1,0,0,right,2,2
8394,2.651773237,0,1,0,1,0,none,0,0
8395,0.550444051,1,0,0,1,1,none,0,0
8396,-2.657744494,0,0,0,0,0,none,0,1
8397,2.592431182,1,1,1,1,0,right,0,2
8398,-2.118160278,1,1,0,0,1,none,1,0
8399,1.530044889,0,1,1,1,1,right,2,2
8400,2.307540183,1,1,1,0,0,right,2,2
8401,0.834678824,1,1,0,0,1,none,1,0
8402,-1.902897289,0,0,0,1,1,none,1,1
8403,0.358731694,0,1,0,0,0,none,1,0
8404,2.846026102,1,0,0,0,0,none,2,2
8405,2.773575097,1,0,0,0,0,none,0,2
8406,0.472995554,1,0,0,1,0,none,1,0
8407,2.693426666,1,1,1,1,1,both,0,2
8408,2.363709315,0,1,0,0,0,none,2,2
8409,-0.2446636,1,0,1,0,0,both,1,1
8410,0.398736895,0,0,0,1,0,none,2,0
8411,-0.209095675,0,1,1,1,1,both,1,1
8412,-2.796192079,1,1,1,0,0,left,1,1
8413,-2.707943304,1,0,0,1,0,none,0,0
8414,-1.441049279,1,0,1,0,0,left,0,1
8415,-0.886161984,0,0,1,1,0,left,2,0
8416,-2.12501186,0,1,1,1,0,right,0,2
8417,-2.920520722,1,0,1,1,1,both,1,1
8418,-2.948451705,0,0,1,1,0,both,1,1
8419,2.280379406,1,0,0,0,1,none,0,0
8420,-1.10089507,1,0,0,1,1,none,2,0
8421,-2.979790177,1,0,0,0,1,none,1,0
8422,2.074522137,0,1,0,1,0,none,1,0
8423,-2.452207211,0,1,1,1,0,right,1,0
8424,-2.982649409,1,1,0,0,1,none,1,0
8425,-0.417144032,1,1,1,1,0,left,0,1
8426,-0.847790778,0,0,0,1,1,none,2,0
8427,0.751864395,0,0,0,0,0,none,2,2
8428,-2.498837169,1,0,0,1,0,none,0,0
8429,1.282700847,1,0,1,1,1,both,2,2
8430,1.885015372,1,0,0,0,1,none,0,0
8431,2.761586724,0,1,0,0,1,none,0,0
8432,-1.547943514,1,1,1,0,1,both,2,0
8433,0.02441611,0,1,0,1,1,none,0,0
8434,3.074272087,1,1,1,0,1,both,2,2
8435,-0.05563366,1,0,0,0,1,none,2,0
8436,-0.08581808,0,1,0,0,1,none,1,0
8437,-0.977602876,0,1,1,1,0,both,1,1
8438,1.694032353,0,1,0,0,0,none,1,0
8439,-2.688596409,0,0,1,0,0,right,1,0
8440,1.808307006,0,0,0,1,0,none,2,0
8441,-1.278083877,1,1,1,1,1,right,2,2
8442,1.042646227,1,1,1,0,1,right,2,2
8443,-2.170687568,0,0,0,1,0,none,2,0
8444,-2.415707199,0,1,0,0,1,none,1,0
8445,-0.16392783,1,1,0,1,1,none,1,0
8446,-1.185811872,1,1,1,0,1,both,0,1
8447,3.141026224,1,0,0,1,0,none,2,0
8448,-1.656383089,1,1,0,0,0,none,2,0
8449,0.746284572,1,1,0,0,1,none,1,0
8450,-2.068912287,0,0,1,0,1,left,2,0
8451,0.649857143,1,0,1,1,0,both,1,0
8452,1.583514511,0,0,1,1,0,right,2,2
8453,-2.575763618,0,0,1,0,1,left,1,1
8454,1.234606732,1,1,1,1,1,left,0,1
8455,2.56627637,1,0,0,0,1,none,2,0
8456,-2.43069261,1,1,0,0,1,none,1,0
8457,-2.813355258,1,0,0,0,1,none,1,0
8458,-1.470799817,1,1,1,0,0,right,1,0
8459,-0.455049413,1,1,1,0,0,right,1,0
8460,2.487421595,1,1,0,1,1,none,1,0
8461,2.220529654,1,1,0,1,0,none,0,0
